GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,conm,prccm,ccmbegdt
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2016,ALASKA AIR GROUP INC,58.2900,07/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2016,ALASKA AIR GROUP INC,67.2200,08/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2016,ALASKA AIR GROUP INC,67.5300,09/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2016,ALASKA AIR GROUP INC,65.8600,10/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2016,ALASKA AIR GROUP INC,72.2200,11/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2016,ALASKA AIR GROUP INC,82.2700,12/01/2015
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2016,ALASKA AIR GROUP INC,88.7300,01/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2017,ALASKA AIR GROUP INC,93.8200,02/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/28/2017,ALASKA AIR GROUP INC,97.8200,03/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2017,ALASKA AIR GROUP INC,92.2200,04/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2017,ALASKA AIR GROUP INC,85.0900,05/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,05/31/2017,ALASKA AIR GROUP INC,87.0500,06/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2017,ALASKA AIR GROUP INC,89.7600,07/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2017,ALASKA AIR GROUP INC,85.2300,08/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2017,ALASKA AIR GROUP INC,74.6600,09/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2017,ALASKA AIR GROUP INC,76.2700,10/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2017,ALASKA AIR GROUP INC,66.0300,11/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2017,ALASKA AIR GROUP INC,69.1700,12/01/2016
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2017,ALASKA AIR GROUP INC,73.5100,01/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2018,ALASKA AIR GROUP INC,65.7300,02/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/28/2018,ALASKA AIR GROUP INC,64.5000,03/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2018,ALASKA AIR GROUP INC,61.9600,04/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2018,ALASKA AIR GROUP INC,64.9300,05/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,05/31/2018,ALASKA AIR GROUP INC,60.8100,06/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2018,ALASKA AIR GROUP INC,60.3900,07/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2018,ALASKA AIR GROUP INC,62.8300,08/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2018,ALASKA AIR GROUP INC,67.4900,09/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2018,ALASKA AIR GROUP INC,68.8600,10/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2018,ALASKA AIR GROUP INC,61.4200,11/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2018,ALASKA AIR GROUP INC,73.2600,12/01/2017
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2018,ALASKA AIR GROUP INC,60.8500,01/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2019,ALASKA AIR GROUP INC,63.9500,02/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/28/2019,ALASKA AIR GROUP INC,61.7000,03/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2019,ALASKA AIR GROUP INC,56.1200,04/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2019,ALASKA AIR GROUP INC,61.9000,05/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,05/31/2019,ALASKA AIR GROUP INC,58.2000,06/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2019,ALASKA AIR GROUP INC,63.9100,07/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2019,ALASKA AIR GROUP INC,63.3600,08/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2019,ALASKA AIR GROUP INC,59.7200,09/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2019,ALASKA AIR GROUP INC,64.9100,10/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2019,ALASKA AIR GROUP INC,69.4300,11/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2019,ALASKA AIR GROUP INC,69.0100,12/01/2018
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2019,ALASKA AIR GROUP INC,67.7500,01/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2020,ALASKA AIR GROUP INC,64.5900,02/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/29/2020,ALASKA AIR GROUP INC,50.4600,03/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2020,ALASKA AIR GROUP INC,28.4700,04/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2020,ALASKA AIR GROUP INC,32.5200,05/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,05/31/2020,ALASKA AIR GROUP INC,34.1900,06/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2020,ALASKA AIR GROUP INC,36.2600,07/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2020,ALASKA AIR GROUP INC,34.4400,08/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2020,ALASKA AIR GROUP INC,38.9500,09/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2020,ALASKA AIR GROUP INC,36.6300,10/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2020,ALASKA AIR GROUP INC,37.8900,11/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2020,ALASKA AIR GROUP INC,50.9700,12/01/2019
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2020,ALASKA AIR GROUP INC,52.0000,01/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2021,ALASKA AIR GROUP INC,48.8300,02/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/28/2021,ALASKA AIR GROUP INC,65.0200,03/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2021,ALASKA AIR GROUP INC,69.2100,04/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2021,ALASKA AIR GROUP INC,69.1400,05/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,05/31/2021,ALASKA AIR GROUP INC,69.2000,06/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,06/30/2021,ALASKA AIR GROUP INC,60.3100,07/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,07/31/2021,ALASKA AIR GROUP INC,58.0300,08/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,08/31/2021,ALASKA AIR GROUP INC,57.3400,09/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,09/30/2021,ALASKA AIR GROUP INC,58.6000,10/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,10/31/2021,ALASKA AIR GROUP INC,52.8000,11/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,11/30/2021,ALASKA AIR GROUP INC,48.5700,12/01/2020
001230,P,01,LU,28804,20035,01/31/1966,E,01,12/31/2021,ALASKA AIR GROUP INC,52.1000,01/01/2021
001230,P,01,LU,28804,20035,01/31/1966,E,01,01/31/2022,ALASKA AIR GROUP INC,54.7400,02/01/2021
001230,P,01,LU,28804,20035,01/31/1966,E,01,02/28/2022,ALASKA AIR GROUP INC,56.1400,03/01/2021
001230,P,01,LU,28804,20035,01/31/1966,E,01,03/31/2022,ALASKA AIR GROUP INC,58.0100,04/01/2021
001230,P,01,LU,28804,20035,01/31/1966,E,01,04/30/2022,ALASKA AIR GROUP INC,54.3900,05/01/2021
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/1997,BOEING CO,53.0620,07/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/1997,BOEING CO,58.6870,08/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/1997,BOEING CO,54.5000,09/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/1997,BOEING CO,54.4370,10/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/1997,BOEING CO,48.0000,11/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/1997,BOEING CO,53.1250,12/01/1996
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/1997,BOEING CO,48.9370,01/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/1998,BOEING CO,47.6250,02/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/1998,BOEING CO,54.2500,03/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/1998,BOEING CO,52.1250,04/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/1998,BOEING CO,50.0625,05/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/1998,BOEING CO,47.7500,06/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/1998,BOEING CO,44.5625,07/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/1998,BOEING CO,38.8125,08/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/1998,BOEING CO,30.9375,09/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/1998,BOEING CO,34.3125,10/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/1998,BOEING CO,37.5625,11/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/1998,BOEING CO,40.6250,12/01/1997
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/1998,BOEING CO,32.6250,01/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/1999,BOEING CO,34.6875,02/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/1999,BOEING CO,35.6250,03/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/1999,BOEING CO,34.0000,04/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/1999,BOEING CO,40.6250,05/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/1999,BOEING CO,42.0625,06/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/1999,BOEING CO,44.0000,07/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/1999,BOEING CO,45.3750,08/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/1999,BOEING CO,45.3125,09/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/1999,BOEING CO,42.6250,10/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/1999,BOEING CO,46.0625,11/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/1999,BOEING CO,40.6250,12/01/1998
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/1999,BOEING CO,41.4375,01/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2000,BOEING CO,44.5000,02/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/29/2000,BOEING CO,36.9375,03/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2000,BOEING CO,37.8125,04/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2000,BOEING CO,39.6875,05/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2000,BOEING CO,39.0625,06/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2000,BOEING CO,41.8125,07/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2000,BOEING CO,49.0000,08/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2000,BOEING CO,53.6250,09/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2000,BOEING CO,63.0000,10/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2000,BOEING CO,67.8125,11/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2000,BOEING CO,69.0625,12/01/1999
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2000,BOEING CO,66.0000,01/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2001,BOEING CO,58.5000,02/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2001,BOEING CO,62.2000,03/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2001,BOEING CO,55.7100,04/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2001,BOEING CO,61.8000,05/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2001,BOEING CO,62.8900,06/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2001,BOEING CO,55.6000,07/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2001,BOEING CO,58.5300,08/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2001,BOEING CO,51.2000,09/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2001,BOEING CO,33.5000,10/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2001,BOEING CO,32.6000,11/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2001,BOEING CO,35.1000,12/01/2000
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2001,BOEING CO,38.7800,01/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2002,BOEING CO,40.9500,02/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2002,BOEING CO,45.9600,03/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2002,BOEING CO,48.2500,04/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2002,BOEING CO,44.6000,05/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2002,BOEING CO,42.6500,06/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2002,BOEING CO,45.0000,07/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2002,BOEING CO,41.5200,08/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2002,BOEING CO,37.0700,09/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2002,BOEING CO,34.1300,10/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2002,BOEING CO,29.7500,11/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2002,BOEING CO,34.0500,12/01/2001
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2002,BOEING CO,32.9900,01/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2003,BOEING CO,31.5900,02/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2003,BOEING CO,27.5600,03/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2003,BOEING CO,25.0600,04/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2003,BOEING CO,27.2800,05/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2003,BOEING CO,30.6700,06/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2003,BOEING CO,34.3200,07/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2003,BOEING CO,33.1200,08/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2003,BOEING CO,37.3900,09/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2003,BOEING CO,34.3300,10/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2003,BOEING CO,38.4900,11/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2003,BOEING CO,38.3900,12/01/2002
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2003,BOEING CO,42.1400,01/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2004,BOEING CO,41.7500,02/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/29/2004,BOEING CO,43.3700,03/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2004,BOEING CO,41.0700,04/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2004,BOEING CO,42.6900,05/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2004,BOEING CO,45.8000,06/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2004,BOEING CO,51.0900,07/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2004,BOEING CO,50.7500,08/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2004,BOEING CO,52.2200,09/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2004,BOEING CO,51.6200,10/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2004,BOEING CO,49.9000,11/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2004,BOEING CO,53.5700,12/01/2003
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2004,BOEING CO,51.7700,01/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2005,BOEING CO,50.6000,02/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2005,BOEING CO,54.9700,03/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2005,BOEING CO,58.4600,04/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2005,BOEING CO,59.5200,05/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2005,BOEING CO,63.9000,06/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2005,BOEING CO,66.0000,07/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2005,BOEING CO,66.0100,08/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2005,BOEING CO,67.0200,09/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2005,BOEING CO,67.9500,10/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2005,BOEING CO,64.6400,11/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2005,BOEING CO,68.1900,12/01/2004
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2005,BOEING CO,70.2400,01/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2006,BOEING CO,68.3100,02/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2006,BOEING CO,72.6900,03/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2006,BOEING CO,77.9300,04/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2006,BOEING CO,83.4500,05/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2006,BOEING CO,83.2500,06/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2006,BOEING CO,81.9100,07/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2006,BOEING CO,77.4200,08/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2006,BOEING CO,74.9000,09/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2006,BOEING CO,78.8500,10/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2006,BOEING CO,79.8600,11/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2006,BOEING CO,88.5300,12/01/2005
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2006,BOEING CO,88.8400,01/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2007,BOEING CO,89.5600,02/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2007,BOEING CO,87.2600,03/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2007,BOEING CO,88.9100,04/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2007,BOEING CO,93.0000,05/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2007,BOEING CO,100.5900,06/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2007,BOEING CO,96.1600,07/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2007,BOEING CO,103.4300,08/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2007,BOEING CO,96.7000,09/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2007,BOEING CO,104.9900,10/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2007,BOEING CO,98.5900,11/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2007,BOEING CO,92.5400,12/01/2006
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2007,BOEING CO,87.4600,01/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2008,BOEING CO,83.1800,02/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/29/2008,BOEING CO,82.7900,03/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2008,BOEING CO,74.3700,04/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2008,BOEING CO,84.8600,05/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2008,BOEING CO,82.7700,06/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2008,BOEING CO,65.7200,07/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2008,BOEING CO,61.1100,08/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2008,BOEING CO,65.5600,09/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2008,BOEING CO,57.3500,10/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2008,BOEING CO,52.4200,11/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2008,BOEING CO,42.6300,12/01/2007
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2008,BOEING CO,42.6700,01/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2009,BOEING CO,42.3100,02/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2009,BOEING CO,31.4400,03/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2009,BOEING CO,35.5800,04/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2009,BOEING CO,40.0500,05/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2009,BOEING CO,44.8500,06/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2009,BOEING CO,42.5000,07/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2009,BOEING CO,42.9100,08/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2009,BOEING CO,49.6700,09/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2009,BOEING CO,54.1500,10/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2009,BOEING CO,47.8000,11/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2009,BOEING CO,52.4100,12/01/2008
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2009,BOEING CO,54.1300,01/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2010,BOEING CO,60.6000,02/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2010,BOEING CO,63.1600,03/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2010,BOEING CO,72.6100,04/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2010,BOEING CO,72.4300,05/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2010,BOEING CO,64.1800,06/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2010,BOEING CO,62.7500,07/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2010,BOEING CO,68.1400,08/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2010,BOEING CO,61.1300,09/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2010,BOEING CO,66.5400,10/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2010,BOEING CO,70.6400,11/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2010,BOEING CO,63.7700,12/01/2009
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2010,BOEING CO,65.2600,01/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2011,BOEING CO,69.4800,02/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/28/2011,BOEING CO,72.0100,03/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2011,BOEING CO,73.9300,04/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2011,BOEING CO,79.7800,05/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2011,BOEING CO,78.0300,06/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2011,BOEING CO,73.9300,07/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,07/31/2011,BOEING CO,70.4700,08/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,08/31/2011,BOEING CO,66.8600,09/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,09/30/2011,BOEING CO,60.5100,10/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,10/31/2011,BOEING CO,65.7900,11/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,11/30/2011,BOEING CO,68.6900,12/01/2010
002285,P,01,LU,19561,20315,01/31/1962,E,01,12/31/2011,BOEING CO,73.3500,01/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,01/31/2012,BOEING CO,74.1800,02/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,02/29/2012,BOEING CO,74.9500,03/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,03/31/2012,BOEING CO,74.3700,04/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,04/30/2012,BOEING CO,76.8000,05/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,05/31/2012,BOEING CO,69.6100,06/01/2011
002285,P,01,LU,19561,20315,01/31/1962,E,01,06/30/2012,BOEING CO,74.3000,07/01/2011
